                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49 
                            model_number                                num_zones                             initial_mass                                initial_z                                 star_age                                time_step                                 M_center                                 R_center                                 L_center                                     Teff                            photosphere_L                            photosphere_r                               center_eta                                center_h1                               center_he3                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne20                                star_mass                                star_mdot                             star_mass_h1                            star_mass_he3                            star_mass_he4                            star_mass_c12                            star_mass_n14                            star_mass_o16                           star_mass_ne20                             he_core_mass                              c_core_mass                              o_core_mass                             si_core_mass                             fe_core_mass                   neutron_rich_core_mass                               tau10_mass                             tau10_radius                              tau100_mass                            tau100_radius                             dynamic_time                             kh_timescale                            nuc_timescale                           power_nuc_burn                             power_h_burn                            power_he_burn                                power_neu                                burn_min1                                burn_min2                             time_seconds 
                                       2                                      875                  1.0000000000000000E+000                  2.0000000000000000E-002                  1.9132261684189342E-007                  3.8188147074230223E-010                  2.7848799999878681E+033                  1.1200000000000000E+006                  1.5999999999999999E+034                  1.7283462004532693E+006                  2.0795150838601870E+000                  1.6105655133997906E-005                  2.7354957326416574E+001                  3.5215884841926061E-003                  2.0138238795948853E-011                  1.3588080627197703E-003                  1.0774843308499063E-006                  3.2357222353972673E-005                  3.6459927894770478E-005                  7.2033486517265455E-001                  1.4000000000002657E+000                  3.0000000000000000E-009                  1.8890696969113728E-013                  1.1262488054851359E-021                  7.1486680030291702E-014                  9.4236362090691353E-017                  1.5617306004904687E-015                  2.0951620467487298E-015                  4.4162073600825415E-012                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.4000000000002657E+000                  1.6105614634093932E-005                  1.4000000000002657E+000                  1.6105551948472247E-005                  5.4693680182990427E-004                  1.3737102539829067E+012                  6.7323387594835672E+009                  1.1195388246911287E+001                  1.1195388246909593E+001                  8.6051322527414391E-013                  8.1243098829431659E-001                  5.0000000000000000E+001                  1.0000000000000000E+003                  6.0377878376278371E+000 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9 
                                    zone                                     mass                                     logR                                     logT                                   logRho                                     logP                        x_mass_fraction_H                       y_mass_fraction_He                   z_mass_fraction_metals 
                                       1                  1.4000000000002657E+000                 -4.7930216045733580E+000                  6.2379165794562992E+000                 -1.6223730153731324E+000                  1.2451151555275484E+001                  6.4720253881965206E-001                  2.3522167631732910E-001                  1.1757578486301878E-001 
                                       2                  1.4000000000002657E+000                 -4.7930216162108987E+000                  6.2386649163027066E+000                 -1.5971137350876843E+000                  1.2476865134218841E+001                  6.4720253252147109E-001                  2.3522167417342088E-001                  1.1757579330510803E-001 
                                       3                  1.4000000000002657E+000                 -4.7930216335945914E+000                  6.2394561758379794E+000                 -1.5730531978359188E+000                  1.2501445122480403E+001                  6.4720251819931063E-001                  2.3522166929814053E-001                  1.1757581250254878E-001 
                                       4                  1.4000000000002657E+000                 -4.7930216443286060E+000                  6.2399777495462176E+000                 -1.5583164698893761E+000                  1.2516540623286749E+001                  6.4720250618166353E-001                  2.3522166520731927E-001                  1.1757582861101723E-001 
                                       5                  1.4000000000002657E+000                 -4.7930216508412995E+000                  6.2405173223468058E+000                 -1.5438289227012680E+000                  1.2531410240241016E+001                  6.4720249227294768E-001                  2.3522166047277601E-001                  1.1757584725427628E-001 
                                       6                  1.4000000000002657E+000                 -4.7930216611970948E+000                  6.2415466622413618E+000                 -1.5181390482173458E+000                  1.2557856298544316E+001                  6.4720246157718120E-001                  2.3522165002390086E-001                  1.1757588839891797E-001 
                                       7                  1.4000000000002657E+000                 -4.7930216807190646E+000                  6.2426193324922954E+000                 -1.4940353276160263E+000                  1.2582783968361705E+001                  6.4720242262474714E-001                  2.3522163676444638E-001                  1.1757594061080645E-001 
                                       8                  1.4000000000002657E+000                 -4.7930216899530675E+000                  6.2434640055617150E+000                 -1.4763468172298280E+000                  1.2601138662347010E+001                  6.4720238971563460E-001                  2.3522162556214563E-001                  1.1757598472221975E-001 
                                       9                  1.4000000000002657E+000                 -4.7930217016702876E+000                  6.2443404933515820E+000                 -1.4591776163639316E+000                  1.2619014583269886E+001                  6.4720235295432527E-001                  2.3522161304855252E-001                  1.1757603399712224E-001 
                                      10                  1.4000000000002657E+000                 -4.7930217104966868E+000                  6.2451223973995589E+000                 -1.4446963478004413E+000                  1.2634137091255457E+001                  6.4720231857824573E-001                  2.3522160134689449E-001                  1.1757608007485976E-001 
                                      11                  1.4000000000002657E+000                 -4.7930217190336286E+000                  6.2459152577155335E+000                 -1.4307422627148050E+000                  1.2648750693432117E+001                  6.4720228230639598E-001                  2.3522158899991402E-001                  1.1757612869369005E-001 
                                      12                  1.4000000000002657E+000                 -4.7930217273006344E+000                  6.2471191191849931E+000                 -1.4107205513046419E+000                  1.2669788522020442E+001                  6.4720222528914606E-001                  2.3522156959117485E-001                  1.1757620511967914E-001 
                                      13                  1.4000000000002657E+000                 -4.7930217430897049E+000                  6.2483510565938554E+000                 -1.3917130146986025E+000                  1.2689854167240082E+001                  6.4720216369136652E-001                  2.3522154862321801E-001                  1.1757628768541550E-001 
                                      14                  1.4000000000002657E+000                 -4.7930217506461767E+000                  6.2493941944102902E+000                 -1.3764659771302812E+000                  1.2706007601383421E+001                  6.4720211030861929E-001                  2.3522153045166785E-001                  1.1757635923971288E-001 
